"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"South Asia","SAS","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports)","TX.VAL.MRCH.R6.ZS","4.22502114860419","5.1724927841664","4.64825243586306","3.96493648796721","3.83754033023344","4.02216525934861","3.95998014281896","3.99507695991913","3.40532722177662","3.21555021414694","4.15988321894207","4.82386196631708","4.24314162009057","3.04996512154453","4.19134126371925","4.90428493184955","3.73126218860757","4.52357905736752","4.32421574159261","4.25322274240283","4.38424362114132","5.28402101538279","3.72838775124808","3.05975865361814","2.58958510809125","2.64855481986851","2.39376929175878","2.14249706585056","1.78316222081648","0.999588002739034","1.4898912400214","1.9651091958531","2.20285927148104","1.88475195694687","2.22424154944604","3.031988332758","2.99805152033971","3.31613935557078","3.56254417496828","3.11501775420583","2.87281610315236","3.38426277674738","3.64224270122507","3.69665200237099","4.13792808960236","4.24350729072627","4.85932798862138","5.25133431323502","5.11619619098939","5.12464316394662","5.41039383240339","5.37708592966502","6.43165619615839","7.04995970850095","7.60046148048664","6.72658430880217","5.96906303111247","5.80285149569511","5.56680778428921","6.2979470175868","",
"South Asia","SAS","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","13.4701843144953","12.6040910772952","12.0465609587742","11.4788809727179","10.6686212263428","9.96219371981692","8.88073954811839","8.45502761919913","8.11384423648843","7.74597542977469","7.83226726259248","5.5247024581953","7.21137692471755","5.74398015936337","5.18119176014073","6.22011951754002","5.94390309608255","6.14137798418676","7.86003542008837","6.42080949941198","5.69102378423763","5.61271355971912","4.45630044829889","5.08149204350384","5.54395592150921","4.26609132369833","1.9740060298648","2.63794725067368","4.78329748995925","2.87628881185182","2.51841531276166","2.31095697543349","1.36484755430869","1.60518793310043","2.73332731651874","2.11592685860889","1.67673901811418","1.43437264712662","1.39695712876301","1.1763005267411","1.1053572103016","1.12892789835652","1.26748030378329","1.34836968913192","1.70503521369441","2.04837867423135","1.73798026411701","1.4236115050622","2.25014325101534","2.48049285781878","3.73720491730382","2.60996972227631","2.17088875221514","1.69576886005641","1.57094217436782","1.55652086298451","1.55798771088722","1.22277882842294","1.44527457480907",
"South Asia","SAS","Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","TM.VAL.MRCH.R3.ZS","0.160513643659711","0.268632473292934","0.13288055514543","0.0385059684251059","0.185838177832841","0.179038375462319","0.261289686452376","0.573950069623657","0.251649192126989","0.560251375731401","0.446171010742488","0.306816025900956","1.15896658864009","2.28602382401893","0.985918934272297","0.831429796611967","0.62893751040599","1.66119263402265","1.38416162599254","1.01182722797803","2.01427445748605","2.09832532055279","1.68987821094076","1.31143113506021","2.26480352739484","1.93050314366606","1.61629866209101","1.80251046111769","1.74761493980057","1.67730872299185","1.54912518278422","1.60702907794864","1.44627581225017","1.15718135302659","2.20099036543663","1.51433003899538","1.27313912128708","1.31937861671422","1.51976841743244","1.85914064123739","1.22163841996459","1.43541082563813","1.21185749509153","1.12280891897632","1.25504514501556","1.31459649910433","1.6260392018114","1.55665766418066","2.29123669343839","2.49164826796787","2.96751579532227","2.82632748954482","4.53979593544495","5.47230198556989","5.50192890341343","4.28530851225555","3.96101164548465","4.23473149597189","4.03699369694974","3.68085075122819","",
"South Asia","SAS","Tariff rate, applied, weighted mean, primary products (%)","TM.TAX.TCOM.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","Tariff rate, applied, weighted mean, manufactured products (%)","TM.TAX.MANF.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23886000000","25794000000","28701000000","29921300003.0518","32045300003.0518","37826000000","39918000000","41884000000","",
"South Asia","SAS","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","51.7783538786159","51.7866994330293","51.7937254479937","51.7995253805027","51.8042814939756","51.8081375766881","51.8110808967117","51.8130784718972","51.8142412009724","51.814678367198","51.814477779405","51.8138913924009","51.8129452007119","51.8112898982056","51.8084644891022","51.8043050366985","51.7986200806722","51.7919002636919","51.7854120829279","51.7807119880848","51.7787305556174","51.7798705253613","51.7835320220996","51.7884462110344","51.7929546605187","51.7960351704218","51.79720332452","51.7970264536936","51.7967457368684","51.7980005826018","51.8017266511675","51.8082770851559","51.8168291756737","51.8257494434172","51.8329459795715","51.8371065705789","51.8376745484592","51.835335822966","51.8315081802031","51.8280959160426","51.8262635870069","51.8263521689948","51.827562392099","51.8285396659918","51.8274937315375","51.8232385350021","51.8157223355734","51.8054908275297","51.7927808172585","51.7779844872939","51.7615319803","51.7433685445406","51.7240435451024","51.7043487948179","51.686040171746","51.6702532212975","51.6571769261517","51.646533573617","51.6379982043606","51.6311220538348","51.6252213899402",
"South Asia","SAS","Population ages 70-74, male (% of male population)","SP.POP.7074.MA.5Y","0.924359545956451","0.916816356424581","0.895588925694208","0.872915720021653","0.862125277617882","0.86765331724219","0.888175639904452","0.915951045561479","0.943618265856587","0.963200980170716","0.972877892538699","0.979114330719718","0.978424494321925","0.976166913278279","0.97805006123717","0.986297716967929","0.997574766479499","1.01089753625929","1.02375793659261","1.03318612347907","1.0386451625915","1.04026916500326","1.03784020339479","1.03416815199375","1.0322112439935","1.03337974519999","1.03683453183539","1.04114528372149","1.04600181023777","1.05098271494706","1.0563038189674","1.06462137591663","1.07174423040112","1.07875059929411","1.08694343236984","1.09719473292165","1.11012665065667","1.12313919820712","1.13606570082913","1.14874946813287","1.16163158044014","1.17357492075568","1.18475781080668","1.19630777109842","1.20980007506136","1.22642763990445","1.24292416847148","1.26103470908713","1.27968147326413","1.29777508430321","1.31563873088734","1.3298541388052","1.34570212702473","1.36376985405912","1.38383043804319","1.40629953789278","1.42302054600555","1.43906379000296","1.46110254323576","1.49773649420892","1.55284058415848",
"South Asia","SAS","Population ages 45-49, male (% of male population)","SP.POP.4549.MA.5Y","4.38999696969267","4.37192776716647","4.3596865276706","4.35222165920251","4.34826560525483","4.3460806109573","4.32485695401067","4.30827144398592","4.29659781044735","4.28974309048309","4.28735634828975","4.27618745991743","4.27121035099617","4.27004789455788","4.26984380662529","4.26866559442566","4.24405922221634","4.22040918692239","4.19874076602449","4.18133930079936","4.16950785088509","4.14521559245239","4.12796182411136","4.11395245146688","4.09871092715389","4.08051171787101","4.0493463081445","4.0227561724208","4.00051490115631","3.98248583808443","3.96962970603124","3.95214571307908","3.93764370061721","3.93720604780883","3.96662334470435","4.03260955757763","4.12058867015255","4.24137208270619","4.37679809978019","4.50123553063873","4.6002389866629","4.66469044302017","4.70899381749782","4.7417485389497","4.7762321624603","4.81981397266376","4.86106570840566","4.90949410024593","4.96119108707044","5.01058460049351","5.05484844007792","5.08906821770006","5.12229349832347","5.15579432180062","5.19113228688829","5.22931332614659","5.26812349545587","5.30957053720287","5.35507430265239","5.40674635673912","5.46551284264058",
